latitude,longitude,forecast,date_recorded
-8.84835978,34.64262739,0,2011-03-29
-7.74645202,35.48846432,2,2011-03-06
-4.77333277,30.03524662,0,2013-01-30
-3.14928068,36.65722207,0,2013-03-23
-6.0531422,35.62353874,2,2011-03-30
-10.30066611,39.36132617,0,2013-01-23
-9.60158052,33.69417819,2,2011-07-21
-8.22760955,35.88135449,0,2011-02-20
-9.60516509,35.17804682,0,2011-03-06
-8.42267718,31.21437234,0,2011-08-07
-2.08291095,33.089855199999995,2,2011-08-05
-7.85162161,31.17736832,0,2011-07-28
-3.24217264,37.60056127,2,2013-03-05
-5.75361423,36.60039595,2,2013-02-18
-4.88713106,38.28933195,2,2011-03-21
-10.62706703,40.15285576,0,2013-02-08
-10.97260452,35.10044317,0,2013-04-02
-6.63514837,38.23944534,2,2011-03-15
-4.42805372,35.29462929,0,2013-03-06
-9.50117497,33.80093766,2,2011-07-24
-6.78389746,38.86026735,0,2011-02-26
-6.83030933,38.86400648,2,2011-02-24
-7.59787404,36.99767453,0,2011-03-21
-7.36729127,36.82022659,0,2011-03-18
-8.05093808,31.59399978,2,2013-01-28
-9.19950758,34.56715237,0,2011-03-24
-3.18997512,37.22796695,0,2013-03-18
-3.36832089,36.57138212,0,2013-05-03
-10.73089531,35.38318825,0,2013-02-28
-9.4545342,33.91044502,2,2011-07-31
-4.7753994,38.47904495,0,2011-03-26
-5.31977025,29.79191723,2,2013-02-09
-1.07412739,31.74548495,2,2011-07-18
-3.36522478,36.88893037,2,2013-06-03
-9.35970814,34.63388225,0,2011-03-21
-6.37850597,36.56278819,2,2011-04-10
-4.24590309,30.17924373,0,2013-02-13
-10.22393219,39.73844033,2,2013-01-26
-9.23812198,33.96048216,0,2011-03-12
-8.97919017,34.81455575,2,2011-03-15
-4.22731519,33.18591316,0,2012-10-10
-10.21170036,40.07099533,0,2013-02-01
-3.72068806,33.58918126,2,2012-10-15
-9.6033114,33.86222955,2,2011-10-07
-9.20221873,34.06300039,0,2011-02-18
-10.731952699999999,39.56693681,0,2013-01-23
-2.55457244,33.02469807,0,2011-07-27
-3.34966687,37.67811681,2,2013-03-08
-6.30292321,35.3066849,2,2011-03-11
-3.31409261,36.83215701,0,2013-03-28
-6.64237464,38.35462767,0,2011-03-12
-3.14799872,34.14109516,1,2012-10-05
-9.57621864,33.80348073,2,2011-07-15
-3.6690120000000004,35.46042035,2,2013-01-24
-1.55131475,30.85133493,0,2011-07-23
-7.57026056,36.11223405,0,2011-03-06
-4.07583306,37.13828041,2,2013-02-15
-5.71352991,37.09869697,2,2013-02-28
-10.31885452,39.28638578,0,2013-01-18
-9.09991636,35.23376691,0,2011-06-07
-3.27956924,37.45025478,0,2013-02-03
-10.62277295,35.48445788,0,2013-02-17
-10.68289247,39.55225685,0,2013-01-23
-2.71273327,32.56253545,0,2011-07-20
-10.23272106,39.46003296,2,2013-01-22
-3.82307613,32.57416137,0,2013-02-10
-9.06207118,34.89351899,0,2011-02-27
-5.85921451,35.07020487,2,2013-01-19
-3.48393955,36.81235152,0,2013-03-18
-2e-08,0.0,0,2011-07-18
-3.51231126,35.33594326,0,2013-03-26
-4.43391652,38.08378537,0,2013-06-03
-3.62129213,30.56106497,2,2013-02-11
-8.1079304,35.72394069,0,2011-02-18
-4.56032623,38.06909306,0,2013-05-03
-10.45814253,35.33561613,2,2013-02-03
-8.31332853,36.12720094,0,2011-03-11
-10.89580951,39.63851132,2,2013-01-25
-3.19991046,37.20344988,0,2013-02-25
-3.24333784,37.27345755,0,2013-03-29
-10.36228854,40.15909354,2,2013-02-07
-8.75528804,34.75191221,0,2011-03-21
-11.31536771,36.95087886,1,2013-02-13
-2e-08,0.0,0,2012-10-26
-3.23532498,37.08629789,0,2013-03-18
-8.84196291,34.74953429,0,2011-03-26
-4.89847502,29.74811133,0,2013-01-28
-4.44061561,29.92257215,2,2013-02-07
-3.39414965,36.85859983,0,2013-04-04
-8.13240148,36.03397196,2,2011-02-23
-1.26681705,31.76115141,2,2011-08-01
-5.29484185,38.48109622,2,2011-03-25
-7.7802647,35.18804405,2,2011-03-09
-9.35474492,34.47696934,0,2011-12-03
-5.11653199,38.70973981,0,2011-03-19
-6.48436002,39.00201731,0,2011-03-24
-4.71698612,39.12080587,2,2011-03-13
-3.31337459,37.34040012,0,2013-03-16
-4.59418704,30.10083628,1,2013-02-01
-9.01899062,34.61780182,0,2011-09-04
-3.06815994,33.783024499999996,0,2012-10-16
-6.95914391,37.49659749,0,2011-03-27
-9.48570864,34.80949734,0,2011-03-03
-3.22319094,37.025943100000006,0,2013-03-24
-10.20151081,40.01655570000001,0,2013-02-01
-3.37655395,37.63816762,2,2013-03-08
-3.25261369,37.19565395,0,2013-06-03
-2.64825501,31.45748053,2,2011-07-28
-3.18402556,37.1267794,0,2013-03-26
-6.11556231,35.84096248,2,2011-04-10
-3.23254075,37.19938465,0,2013-02-25
-8.9857146,34.74996504,0,2011-12-03
-4.491047900000001,34.44422466,2,2013-02-12
-8.66950982,34.78225928,0,2011-03-19
-6.78485309,37.14057315,0,2011-03-04
-9.02140465,34.90576573,0,2011-02-27
-7.14177278,38.92826736,2,2011-02-15
-4.7507214000000015,38.36926858,0,2011-03-21
-9.27243684,34.28106824,0,2011-03-02
-9.28567929,34.58650335,0,2011-03-17
-3.21943983,36.65221934,0,2013-03-24
-5.76445885,32.72810393,2,2012-10-12
-8.07894262,35.27618386,0,2011-02-25
-2e-08,0.0,2,2012-12-11
-9.23311264,34.60452292,0,2011-03-24
-9.55913368,39.666667,2,2013-01-31
-4.37864102,35.82930076,0,2011-04-17
-4.77145253,33.23726517,2,2013-02-02
-10.68795964,39.55099787,0,2013-01-23
-6.52403322,38.86269837,0,2011-02-26
-7.67602192,36.96949022,1,2011-03-31
-3.62580008,34.365600799999996,0,2012-10-21
-10.51674441,39.51104047,2,2013-02-02
-3.54668643,30.6699402,0,2013-02-05
-6.3561664,35.97264617,0,2011-03-08
-1.82024532,31.6139446,2,2011-07-13
-9.56724299,35.094677000000004,0,2011-03-06
-7.73475008,35.85245738,0,2011-02-28
-9.62901575,33.8200075,2,2011-07-16
-5.79261634,34.56625325,2,2013-02-08
-5.76610938,32.73824111,2,2012-10-12
-4.89414913,29.73645212,2,2013-01-28
-3.26736906,37.04381244,0,2013-03-17
-7.85492824,36.89987966,2,2011-03-27
-10.67000867,35.64169509,0,2013-12-03
-8.96262754,34.91690129,0,2011-02-28
-8.95986206,36.68884834,0,2011-03-07
-6.81844355,36.42657373,0,2011-03-19
-9.54508831,34.81957633,0,2011-03-03
-4.15270445,35.88914769,0,2013-02-13
-6.35354362,37.39208979,0,2011-04-19
-3.2432672,37.58551312,0,2013-03-04
-8.75347675,34.7086348,2,2011-03-20
-2e-08,0.0,0,2011-08-20
-3.96125191,35.15492162,0,2013-01-31
-6.6339331999999995,38.34380457,0,2011-03-13
-2.16243842,35.69508427,2,2013-03-18
-10.20684541,40.06370527,0,2013-02-01
-3.36401661,36.79201685,0,2013-03-20
-10.11713278,34.68497904,0,2011-03-12
-6.37475364,31.23414324,2,2011-07-15
-4.86811138,38.79920991,0,2011-03-16
-10.51420248,34.60372408,0,2011-03-02
-1.45589588,31.17168718,0,2011-07-05
-4.09997238,35.8563721,0,2013-02-12
-6.78245076,38.85851004,2,2011-02-26
-7.41199556,35.77946932,2,2011-03-16
-9.14182331,34.67778538,0,2011-06-04
-8.22626473,35.88687107,0,2011-02-20
-3.23780552,37.66096919,2,2013-03-03
-3.33078687,36.78563409,0,2013-05-04
-3.2595484,36.90894768,0,2013-03-26
-10.58502519,39.52676924,2,2013-02-01
-4.656973000000002,38.19729594,0,2011-03-12
-4.1411677000000005,37.91296305,0,2013-03-14
-8.11306488,35.44694279999999,0,2011-02-22
-4.80600276,38.20827583,2,2011-03-23
-3.20343578,37.16365848,0,2013-04-03
-4.09472316,34.58337549,2,2013-01-17
-1.21088239,34.11101336,0,2012-10-22
-3.04486944,37.63808873,2,2013-02-26
-3.14993004,37.1125883,0,2013-03-16
-8.01498988,31.61069468,2,2013-01-28
-4.06862721,37.74119822,0,2013-03-04
-7.91437309,35.47418571,2,2011-03-01
-8.78111476,34.58474913,2,2011-03-28
-3.24249716,37.23650331,0,2013-10-03
-2e-08,0.0,2,2011-08-14
-6.7642710999999975,38.12374493,2,2011-03-29
-9.38577979,35.30220429,2,2011-04-20
-4.53599531,30.14261165,0,2013-02-15
-3.1343711,36.87580102,0,2013-11-03
-4.43144485,37.96223548,2,2013-03-21
-5.53944059,38.45942785,2,2011-03-21
-5.19275921,38.57977858,0,2011-03-06
-3.31860062,36.82921536,0,2013-03-28
-10.71930205,39.99456532,2,2013-02-21
-9.70974479,34.72966892,0,2011-03-17
-9.34686608,34.57299616,0,2011-03-17
-3.32684279,36.86429143,2,2013-03-04
-4.6289873,38.31035845,0,2011-03-15
-4.573112999999998,38.35150808,0,2011-03-07
-3.43830881,36.78911323,0,2013-03-20
-4.92621079,38.29743015,2,2011-03-21
-7.80853242,35.73462329,0,2011-02-17
-4.89241418,29.75074107,1,2013-01-27
-3.19233885,37.65532103,2,2013-02-20
-6.78340018,38.85992868,0,2011-02-26
-3.19446628,37.66527755,2,2013-02-24
-7.24720516,38.81330607,2,2011-02-19
-4.28060569,35.54254022,2,2013-02-22
-4.82435042,29.66165667,1,2013-01-15
-7.23388291,37.77362025,0,2011-03-29
-2e-08,0.0,2,2011-07-18
-3.4722707,36.79312064,0,2013-03-15
-8.97042231,34.58564906,0,2011-10-04
-1.48186835,31.617662,0,2011-07-12
-4.52891553,30.25813788,0,2013-01-21
-3.4405382000000007,37.51581082,0,2013-11-03
-9.26039215,34.68328545,0,2011-04-15
-3.72117719,37.67215337,0,2013-02-22
-9.23456237,34.60084079,0,2011-03-24
-2.52920683,32.83348411,0,2011-07-28
-3.00246435,30.84673527,2,2013-02-08
-5.56909757,36.49417383,2,2013-02-17
-9.70040473,34.50715737,0,2011-03-10
-10.24896684,38.70147952,0,2013-01-25
-6.95651929,36.26266577,0,2011-03-29
-9.64314753,34.71545122,0,2011-02-23
-2.13286454,35.57437405,0,2013-03-15
-4.6411093,38.19222797,0,2011-03-12
-9.15404127,34.92505489,0,2011-02-23
-4.772238,29.64593218,0,2013-02-11
-3.23496848,37.59272632,2,2013-03-04
-2e-08,0.0,2,2011-07-18
-9.14883442,34.70499141,0,2011-07-04
-4.97777709,38.53272477,0,2011-03-10
-8.04482282,35.46393202,0,2011-02-21
-9.42487352,35.03790199,2,2011-03-05
-4.77496441,33.24164202,2,2013-02-02
-3.28237646,37.19924662,0,2013-12-03
-3.31124263,35.73322751,0,2013-03-15
-3.90240795,32.772620399999994,2,2012-10-03
-1.39369613,34.57126009,2,2012-10-28
-4.25448523,34.4811946,0,2013-01-15
-4.80868263,29.92581419,0,2013-01-28
-4.87795356,29.91632691,2,2013-01-30
-2e-08,0.0,2,2011-08-10
-10.49220072,35.74578425,0,2013-02-17
-7.24123079,37.76827533,2,2011-03-29
-4.787659099999999,35.91120339,0,2011-04-17
-6.86729635,38.60774063,0,2011-02-28
-3.38543655,37.17771998,0,2013-03-13
-4.30154743,34.33462557,2,2013-01-15
-3.22711845,37.17173268,0,2013-05-03
-6.66898056,36.00490043,0,2011-04-05
-9.26506956,34.68247793,0,2011-04-15
-3.28931354,37.40851470000001,1,2013-02-23
-9.59705021,34.74572543,0,2011-03-02
-3.18191468,37.11494744,0,2013-03-26
-4.62165382,30.27061912,0,2013-01-22
-10.79502351,36.96002536,0,2013-02-09
-7.08458698,37.57549691,0,2011-03-01
-7.86015747,36.9036299,0,2011-03-28
-3.48331297,37.40931512,0,2013-10-03
-9.09284194,34.66195642,0,2011-07-04
-9.81238419,34.47975896,0,2011-02-24
-7.72148663,35.84219735,0,2011-02-28
-10.66793266,39.28339257,2,2013-02-07
-1.41456324,30.79806123,2,2011-07-28
-3.22589751,37.28629204,2,2013-04-04
-10.55154487,39.78648709,2,2013-02-23
-3.44053927,37.42705063,0,2013-08-03
-9.10142354,34.62412977,0,2011-07-04
-4.8399883,38.37105769,2,2011-03-31
-6.33173374,38.38847612,0,2011-02-28
-9.1517222,34.71056907,2,2011-07-04
-7.34357714,36.7336374,0,2011-03-17
-3.72693822,33.34979744,2,2012-11-05
-4.37979469,30.18653933,0,2013-01-27
-9.08875592,34.51569189,0,2011-03-04
-3.48116937,36.81183052,0,2013-03-18
-3.23681112,37.15929717,0,2013-04-03
-3.36708955,36.96263447,2,2013-05-03
-8.77659062,36.35876843,0,2011-03-20
-4.82763658,29.661236300000002,1,2013-01-15
-3.26363295,37.21623855,0,2013-12-03
-1.42966094,31.17398381,2,2011-07-06
-7.47096356,35.80164162,0,2011-03-15
-10.69242575,36.04181611,1,2013-03-01
-3.36407724,37.41647194,0,2013-02-26
-2.73321709,36.70251697,2,2013-03-23
-4.589042,30.10990816,2,2013-02-01
-7.85291952,36.89061593,0,2011-03-25
-3.6226644,33.8129349,2,2012-10-04
-6.47044488,33.77393115,2,2013-02-03
-9.61971923,33.81700782,2,2011-07-16
-4.4498723,38.32635096,0,2011-03-05
-3.17078317,34.24605319,0,2012-10-10
-10.62711711,35.48396659,0,2013-02-17
-4.80493113,29.73561625,0,2013-01-25
-6.9564761,37.53700303,2,2011-03-24
-8.78222224,36.35629165,0,2011-03-20
-9.31377806,34.46092842,0,2011-11-03
-3.11713749,37.65630133,2,2013-02-15
-5.36903787,37.46846613,0,2011-03-22
-8.2319543,35.68502548,0,2011-02-23
-4.6580638,38.28924616,0,2011-03-17
-4.44305162,35.52453562,0,2013-02-18
-3.30791049,36.64060936,0,2013-03-29
-9.01818276,34.91379348,0,2011-02-27
-3.79636999,30.52276242,0,2013-01-18
-7.76628678,35.2105631,0,2011-03-09
-3.03488572,37.58953073,2,2013-02-26
-5.54476674,38.46473321,2,2011-03-21
-10.88191829,36.12883625,2,2013-02-26
-9.20003768,35.10414788,2,2011-04-18
-9.48046364,33.81108983,2,2011-07-24
-5.31211092,36.55996781,0,2013-02-12
-11.09938121,34.65158267,0,2013-10-02
-3.29746749,37.53314275,2,2013-03-23
-6.41499436,38.31120441,0,2011-03-10
-10.51760191,40.15709323,0,2013-02-08
-3.76380205,37.71323128,2,2013-02-18
-5.45681538,38.08175568,0,2011-04-02
-3.02169043,34.20373714,0,2012-10-15
-4.87073163,29.82499907,0,2013-01-29
-5.10713828,38.7877898,0,2011-03-13
-3.27505043,37.34573771,0,2013-03-16
-11.42062222,36.84629124,0,2013-02-14
-4.38163197,35.42522957,0,2013-03-05
-6.34997037,35.84510367,2,2011-03-07
-8.741668800000001,34.69781372,2,2011-03-20
-7.23181002,37.77332799,0,2011-03-29
-8.92858646,36.75863716,2,2011-03-12
-5.14440459,36.36036834,2,2013-02-20
-3.27945669,35.80706196,0,2013-03-20
-9.59367522,34.74410687,0,2011-03-02
-6.51630498,37.21376797,0,2011-04-18
-3.59182632,37.70740556,0,2013-02-19
-2.55616885,36.77841019,0,2013-03-14
-4.87458924,29.82519761,1,2013-01-29
-10.62922485,39.41050265,0,2013-02-06
-1.8908605,35.48645692,0,2013-03-17
-6.300097,37.44385184,0,2011-08-04
-9.50134397,33.93912054,0,2011-07-29
-7.47269441,36.1243247,0,2011-03-04
-9.30743489,34.13972962,0,2011-02-24
-3.32904442,36.67149788,2,2013-04-04
-4.7907804,39.15468126,0,2011-03-13
-3.49252938,36.82886396,0,2013-03-16
-9.35010577,34.48157511,0,2011-12-03
-4.44534584,30.11114661,0,2013-02-14
-4.54177214,29.90485198,2,2013-02-09
-3.54510516,36.98808821,0,2013-02-20
-9.34414317,34.1439938,0,2011-02-24
-4.69416565,30.05781338,0,2013-01-25
-8.94240919,36.13762376,2,2011-03-17
-4.47569037,30.27638223,0,2013-01-20
-6.40887912,38.67101124,2,2011-02-27
-1.39662749,31.15873804,0,2011-07-05
-8.88170927,34.7153304,0,2011-03-22
-2.72823449,30.63626374,0,2011-07-09
-8.71754646,36.71489476,0,2011-03-27
-4.561460299999999,29.89471161,2,2013-02-09
-3.15726356,36.83879696,0,2013-11-03
-3.39255887,37.29179973,0,2013-03-19
-7.65784453,35.38817589,0,2011-03-08
-8.96315495,34.90800064,0,2011-01-03
-4.455306,38.19777981,0,2011-03-04
-3.55784195,36.65177759,0,2013-06-04
-5.88313652,32.95389531,2,2012-10-24
-4.3654539,37.89121088,0,2013-03-25
-5.61542321,38.40406636,2,2011-03-19
-3.62284007,37.67990446,2,2013-03-10
-10.13049761,39.98219049,0,2013-02-01
-3.56563699,37.73033022,0,2013-02-16
-9.62239925,34.2937811,0,2011-03-10
-2.97152679,30.8130512,0,2011-07-06
-1.20011734,30.92613375,2,2011-07-27
-5.16658071,35.29273438,0,2011-03-14
-10.72088567,39.99723412,2,2013-02-21
-3.32898896,36.83814845,2,2013-03-04
-4.848024700000002,29.90273447,2,2013-01-29
-2.96496599,37.52780784,0,2013-02-25
-6.5108713,38.94017542,0,2011-03-22
-8.7873161,35.80147471,2,2011-03-06
-9.56713071,33.83682156,2,2011-07-18
-1.22340335,30.94163115,2,2011-07-26
-10.88917915,39.37706399,2,2013-01-21
-7.112558,39.20147343,2,2011-02-18
-3.20714769,37.02205039,0,2013-03-24
-9.73299164,34.55787586,0,2011-03-11
-2.05262289,35.62481644,0,2013-03-15
-4.76299666,39.166536900000004,0,2011-03-04
-4.19435531,33.95358117,0,2012-10-09
-2.7549080000000004,33.23315218,0,2011-08-16
-6.78659498,38.85650116,2,2011-02-26
-11.30580239,34.81396994,0,2013-08-02
-4.91073108,32.98724171,2,2012-11-03
-1.21283893,31.71914784,2,2011-07-13
-9.58096147,33.9035135,2,2011-07-19
-10.14661134,39.58054378,0,2013-01-20
-9.57398053,33.74298889,0,2011-07-20
-3.34911947,36.69516506,2,2013-10-03
-9.03645013,34.64381567,0,2011-08-04
-6.14709634,36.18137146,2,2011-03-24
-3.50177267,36.86101074,0,2013-03-16
-4.6441502,38.27584386,0,2011-03-16
-9.74058367,34.75129669,0,2011-03-18
-3.26004687,35.84003824,0,2013-03-19
-11.15414624,34.73624237,2,2013-02-14
-8.99553845,34.83288979,2,2011-03-16
-6.80194914,38.57568366,0,2011-03-02
-4.50276733,37.90900292,0,2013-03-22
-3.2015352999999998,37.10652614,0,2013-03-14
-9.60043249,33.93491156,0,2011-10-07
-3.19999555,37.17219266,0,2013-04-03
-6.39180832,31.25074346,2,2011-07-16
-2.41961265,32.08701225,2,2011-08-07
-3.36712187,36.82291761,0,2013-12-03
-6.7835906,38.86007011,0,2011-02-26
-11.24351139,36.88834194,0,2013-02-13
-9.59099961,34.7460874,0,2011-03-02
-4.6295176,35.90262189,0,2011-03-28
-1.77495655,31.15928178,0,2011-07-12
-10.23968589,34.72490931,0,2011-02-23
-9.49210501,34.02159126,0,2011-07-30
-5.54351141,38.45808739,2,2011-03-21
-8.83265147,34.56547135,2,2011-03-30
-1.50486309,31.57255278,2,2011-07-12
-1.79659244,31.55654359,2,2011-07-26
-10.88450368,36.11835068,2,2013-02-25
-6.93028558,38.75222182,2,2011-02-23
-9.561171400000001,34.44336394,0,2011-02-27
-3.27845074,36.58030851,0,2013-03-27
-9.33625613,34.06472614,0,2011-03-25
-4.73837075,29.69259021,2,2013-01-16
-9.60651372,34.36019588,2,2011-03-10
-9.57782735,33.7407492,0,2011-07-20
-8.99154854,34.83024282,2,2011-03-16
-6.12366645,38.29863251,0,2011-03-07
-5.00271265,36.34753822,2,2013-02-21
-5.23867733,36.41639871,0,2013-03-04
-7.82999963,36.90814057,0,2011-03-25
-9.15125346,34.69381777,2,2011-04-13
-6.53363536,39.00151919,0,2011-03-24
-3.78652531,30.53739784,2,2013-02-13
-3.182268,37.05576296,0,2013-03-25
-3.8230766000000003,33.08428325,2,2012-10-13
-3.19211279,37.65395542,2,2013-02-20
-2.70536949,32.56082702,0,2011-07-20
-3.36696906,36.78455456,0,2013-03-13
-9.12704596,34.99864328,0,2011-02-23
-7.34387548,36.73373516,2,2011-03-17
-6.21942784,35.98560988,2,2011-04-04
-9.64868115,33.84889455,2,2011-07-16
-7.23311762,37.77820772,0,2011-04-01
-4.48396355,30.15374039,2,2013-02-18
-6.49159189,38.97860470000001,0,2011-03-24
-4.49490566,29.89433306,0,2013-02-09
-9.82866141,35.28268379,2,2013-02-24
-5.22891042,38.41929306,2,2011-03-26
-5.69230652,36.62711045,0,2013-02-17
-9.27632854,34.38042005,0,2011-11-03
-1.00631553,31.02583607,2,2011-07-12
-3.19653792,37.16441849,0,2013-04-03
-3.14482801,36.70319459,0,2013-03-21
-8.52337407,32.06781401,0,2011-08-18
-3.15769231,36.72533241,0,2013-03-22
-8.66406703,34.90803396,0,2011-03-18
-7.35616056,39.06666122,2,2011-03-04
-3.71424322,33.59995083,2,2012-10-15
-3.33883313,36.94076692,2,2013-04-03
-7.10328642,39.20812323,2,2011-02-18
-3.26243503,37.54914760000001,2,2013-03-22
-3.16804645,36.81609444,0,2013-09-03
-3.35324251,37.35383489,2,2013-02-22
-9.24863449,35.12133224,0,2011-04-17
-10.19239624,39.5345568,1,2013-01-20
-9.64732907,34.79919325,0,2011-03-02
-3.2016932000000002,37.30931032,2,2013-03-28
-6.52328197,38.85731753,2,2011-02-26
-2.45309267,30.7954797,0,2011-07-14
-6.91034015,37.44216993,2,2011-03-17
-2.83081529,37.24568151,0,2013-12-03
-9.58192348,33.70665347,0,2011-07-21
-5.53781724,36.49685598,2,2013-02-17
-6.32278375,37.63119016,2,2011-03-01
-9.0145023,34.6108152,0,2011-10-04
-6.74776227,38.85621991,2,2011-03-20
-6.19063842,36.869291,0,2011-03-28
-7.71870136,35.90894786,0,2011-03-01
-9.58906171,34.58287632,0,2011-02-24
-3.27927516,30.96584301,0,2013-02-15
-7.88361434,36.87255585,2,2011-03-26
-4.05579549,35.38394736,2,2013-02-02
-3.32109499,37.42738537,0,2013-02-26
-3.23450721,34.21357473,1,2012-10-31
-4.7966794,38.36424716,0,2011-04-02
-6.34788361,35.8522359,0,2011-03-07
-1.42240437,33.9676701,2,2012-11-13
-8.10580323,35.43196176,0,2011-02-23
-6.16404955,35.89324958,0,2011-04-10
-2.8305432,32.80061238,0,2011-07-23
-3.18978319,37.637921500000004,2,2013-02-20
-3.29826145,37.54995974,1,2013-03-30
-6.45026217,37.39271469,0,2011-04-17
-3.34964777,36.71454596,0,2013-08-03
-8.05799651,35.46466384,0,2011-02-21
-3.33476165,36.73390513,0,2013-06-03
-10.58000277,40.160308,0,2013-02-08
-3.3312727,37.59948598,0,2013-03-22
-9.77369025,34.93898969,2,2011-03-14
-4.74974852,33.226364399999994,2,2013-02-03
-9.44403753,33.88493169,0,2011-07-27
-9.80461464,34.71106309,0,2011-03-14
-3.40748415,37.15803955,0,2013-03-13
-3.20578608,37.00490871,0,2013-03-24
-5.46695833,35.54581071,0,2011-04-01
-4.5166797999999995,30.11841998,0,2013-02-18
-1.72320426,31.01871864,0,2011-07-15
-9.64483139,33.89177033,2,2011-07-14
-5.84572297,35.06606617,2,2013-01-19
-3.25958667,37.08634217,0,2013-03-18
-9.33798175,34.9255424,0,2011-03-07
-4.53786536,29.90367218,0,2013-02-09
-3.32252896,36.82945803,2,2013-03-28
-3.23862737,37.04248973,0,2013-03-17
-1.00277089,31.76846174,2,2011-07-17
-9.16703434,34.46976285,0,2011-04-04
-3.22836361,33.11939559,0,2011-07-28
-10.30842686,39.34575659,2,2013-01-19
-7.46689086,35.79906777,0,2011-03-15
-3.32771863,36.85954466,2,2013-03-04
-9.59732235,33.8496713,2,2011-07-15
-4.8206032,30.01992739,1,2013-01-29
-4.8277841,38.29321117,0,2011-04-05
-7.81071859,35.11213711,0,2011-03-09
-3.37495676,36.57893325,0,2013-05-03
-5.109159,30.3882415,2,2013-02-03
-6.56067025,35.51439457,0,2011-03-12
-5.34033744,29.79137545,0,2013-02-09
-9.32529696,34.68848979,0,2011-02-28
-3.51149768,35.38825487,0,2013-03-29
-3.25564283,37.58890113,2,2013-03-07
