latitude,longitude,2018_forecast,date_recorded
-3.31816706,36.87991463,0,2/25/2018
-3.61719497,32.27095277,0,11/3/2018
-9.08069689,34.59285779,0,7/19/2018
-7.53817622,36.108195,2,7/25/2018
-3.65035203,37.61767394,2,10/23/2018
-2.9726865,34.17568961,0,5/24/2018
-6.34066834,35.90378268,0,4/12/2018
-2.8228908,30.54632052,0,9/1/2018
-6.97774009,38.71965897,0,12/2/2018
-5.40515365,37.0432101,2,1/2/2018
-2.41384324,32.09379477,0,11/21/2018
-10.86131118,37.45321421,2,12/28/2018
-6.10249415,37.00545481,0,6/29/2018
-3.36960297,36.84713924,0,7/8/2018
-4.67289532,30.29452054,0,7/18/2018
-9.09664155,34.99288367,0,8/20/2018
-1.16252824,34.04032147,2,8/23/2018
-10.56108902,39.28999672,2,6/10/2018
-10.27222113,38.66630939,2,10/11/2018
-7.52190307,35.47403093,0,11/19/2018
-2.98448801,33.1790604,0,3/1/2018
-6.86206638,38.19955102,2,5/20/2018
-6.66497194,36.12258117,2,9/15/2018
-9.25876893,35.14436364,1,8/3/2018
-5.52275575,38.53403,0,8/5/2018
-7.209925599999999,37.86277271,0,8/11/2018
-4.82401867,38.81174638,0,11/18/2018
-10.4286124,37.90616008,0,12/8/2018
-6.09721349,36.83373961,2,2/24/2018
-3.07723763,37.596147200000004,0,10/6/2018
-1.27761822,30.68720619,1,5/27/2018
-7.40121381,35.84256324,0,3/2/2018
-9.54718994,35.10782933,0,11/17/2018
-2.51383403,33.24674871,2,4/14/2018
-6.49962016,36.20103241,2,5/24/2018
-9.31648179,34.5410369,0,10/25/2018
-7.4291217000000005,31.38282241,0,9/30/2018
-3.37784,36.85004827,0,8/11/2018
-5.40820783,38.86915816,0,3/23/2018
-4.6340748,38.28739948,0,7/15/2018
-3.50432673,33.38198314,0,2/17/2018
-2e-08,0.0,0,6/25/2018
-6.86048297,39.35517325,0,10/7/2018
-6.42787752,30.98585202,0,8/8/2018
-2.99555121,31.41362444,0,11/19/2018
-6.12962513,38.30640491,0,4/10/2018
-3.51595684,37.0227058,0,7/22/2018
-3.36975122,32.26183402,2,4/15/2018
-8.68854892,35.01056503,0,8/12/2018
-4.54231254,35.777708700000005,0,8/2/2018
-6.59136797,39.11067764,0,1/27/2018
-7.51018798,31.04202476,2,12/11/2018
-5.30226605,38.90184536,0,10/21/2018
-10.87275281,39.12516209,1,9/5/2018
-5.25054438,32.93467455,2,8/5/2018
-2.40172923,32.32559467,0,2/21/2018
-7.71762654,35.84628452,0,2/4/2018
-1.52202654,31.56852941,2,12/13/2018
-5.42082294,38.97441554,2,7/19/2018
-1.78404463,31.54923004,2,6/10/2018
-10.703494500000001,39.57037214,0,1/21/2018
-5.59541844,30.42063192,0,1/16/2018
-3.06488685,33.0210039,0,12/30/2018
-11.24387948,38.35898536,0,10/16/2018
-6.25897367,36.86105576,0,11/20/2018
-4.62778077,35.28650697,0,1/25/2018
-4.4143664000000005,37.95417519,0,11/11/2018
-6.97618993,39.28830882,0,1/21/2018
-4.850371099999999,38.32007958,0,2/25/2018
-3.21307764,37.20963241,0,11/23/2018
-1.72457661,31.64833142,2,8/19/2018
-5.50672698,38.93530343,0,10/9/2018
-8.43755995,35.03278936,0,7/1/2018
-8.5250375,35.23659388,0,12/30/2018
-7.65294057,37.03233877,0,3/5/2018
-1.81716686,31.60661499,0,7/26/2018
-4.48237453,30.15822767,0,10/7/2018
-2.50518856,30.56042442,0,7/1/2018
-6.58882735,38.84170952,0,12/1/2018
-3.20228969,37.22749305,0,7/18/2018
-3.19440796,36.99582102,0,5/30/2018
-8.91188501,36.71741234,2,8/17/2018
-6.78358244,38.84893578,2,1/1/2018
-6.69871865,37.13516588,0,3/4/2018
-3.69469217,34.43412028,0,1/10/2018
-9.58696798,34.59701788,0,4/28/2018
-10.85071792,38.94556067,2,1/22/2018
-4.7454415,38.325469500000004,0,4/28/2018
-4.09027976,32.89593321,0,5/31/2018
-3.93596204,34.3130908,0,7/26/2018
-10.40471658,38.95853148,2,11/7/2018
-6.57612953,36.52639035,2,8/12/2018
-7.83724287,36.89138957,0,10/2/2018
-6.76283155,38.86668324,0,12/22/2018
-3.20475339,37.17312469,0,6/19/2018
-10.62566701,36.87241565,2,3/23/2018
-8.22663203,31.86000122,0,8/28/2018
-4.3883567999999995,37.88481654,0,7/16/2018
-4.41764769,35.51145961,0,1/20/2018
-6.719839599999999,32.05435429,0,11/30/2018
-6.1693718,37.66952714,0,6/8/2018
-1.47901325,31.37971801,0,6/12/2018
-6.83332235,33.36204256,0,3/1/2018
-9.2494629,35.121869399999994,0,7/18/2018
-2e-08,0.0,1,6/24/2018
-3.37155104,36.78451675,0,2/23/2018
-10.55441685,38.79987731,2,11/20/2018
-1.60730098,31.41278596,2,11/23/2018
-6.24775678,37.16345991,0,3/23/2018
-4.58862596,30.11035655,1,3/23/2018
-4.26321777,32.79728977,2,9/14/2018
-10.7968769,36.95978333,2,9/3/2018
-6.55518496,38.89222176,2,12/14/2018
-8.42514709,35.03703681,0,2/15/2018
-3.38385319,32.92664058,0,7/14/2018
-10.11737861,34.66608182,0,10/24/2018
-1.79755891,31.54565218,2,1/23/2018
-6.61199206,38.79313243,0,3/29/2018
-5.29027945,38.61120263,0,4/17/2018
-4.5503444,38.234377,2,10/26/2018
-9.17121546,32.86485927,2,6/30/2018
-9.61093958,34.47702934,2,6/2/2018
-9.10287383,34.68011713,0,9/26/2018
-11.33098359,36.16149404,2,6/1/2018
-3.33984698,35.67657721,0,5/1/2018
-2e-08,0.0,0,3/19/2018
-2.00979593,33.86953484,2,8/11/2018
-2.5235996,33.55167374,2,4/6/2018
-3.26699783,37.57126251,0,7/9/2018
-4.22849934,35.42732704,2,1/21/2018
-5.27167051,38.83725814,2,1/18/2018
-3.37455275,37.12804102,0,2/2/2018
-9.32779984,34.55450414,0,5/8/2018
-8.52663369,39.51314946,2,12/11/2018
-7.19024193,39.27572898,0,6/15/2018
-6.30481702,37.44218701,0,7/8/2018
-4.521417700000001,35.36339416,0,5/1/2018
-5.34919285,38.97559638,2,9/26/2018
-3.09913295,31.04039338,0,9/18/2018
-3.80317808,33.07124893,2,9/1/2018
-3.22196269,33.59875806,2,6/26/2018
-4.87176277,38.22743616,0,12/18/2018
-9.27265742,35.149025,0,2/8/2018
-10.58669757,35.76905193,0,3/11/2018
-2e-08,0.0,2,2/18/2018
-2.96690911,33.34648408,0,7/7/2018
-8.25477048,31.3660232,0,8/19/2018
-5.05474742,38.70894762,0,4/17/2018
-9.10263864,32.76956657,2,8/1/2018
-2e-08,0.0,2,7/12/2018
-10.21431825,40.07786865,0,3/10/2018
-11.14334329,37.45548799,2,4/10/2018
-6.78267855,38.85858658,0,2/27/2018
-9.09321176,32.74417171,0,5/9/2018
-1.4610386999999998,31.18131668,0,7/3/2018
-3.54821462,31.97383145,0,10/8/2018
-7.91065587,35.81605603,0,6/8/2018
-6.34852145,37.28293669,0,8/22/2018
-4.51435586,30.25587707,0,6/15/2018
-3.29403073,37.45107256,0,2/6/2018
-4.61880133,38.07395506,0,10/4/2018
-9.59141452,33.85391373,0,10/31/2018
-3.30595024,33.59105389,0,10/28/2018
-10.545924699999999,35.77902379,0,5/30/2018
-10.11053,34.68737093,0,6/24/2018
-4.79915002,29.64870608,0,5/23/2018
-3.34146691,36.96797076,0,4/11/2018
-2e-08,0.0,0,6/30/2018
-3.33998033,36.68622061,0,11/26/2018
-4.62535954,35.772893700000004,2,3/28/2018
-4.24885988,30.07453756,2,11/20/2018
-8.96403472,33.33622517,0,5/7/2018
-7.86344945,36.89739004,0,1/20/2018
-6.72442943,38.90525403,0,1/23/2018
-4.36713441,30.10540086,0,6/29/2018
-4.04968477,33.21009759,2,2/18/2018
-10.82908533,35.52855220000001,0,12/10/2018
-9.45085004,33.95147444,0,12/16/2018
-10.71757308,37.16901334,0,12/3/2018
-9.77940111,34.60868542,0,5/9/2018
-7.72578383,38.93853758,0,2/16/2018
-8.45718989,33.01044865,2,9/21/2018
-6.50056261,35.37394148,0,10/27/2018
-6.10009329,36.89894516,0,9/20/2018
-8.96651368,34.90973851,0,2/16/2018
-10.69916123,38.50634785,2,9/8/2018
-4.4646094000000005,38.32504993,0,4/21/2018
-3.28153625,32.37010024,2,5/1/2018
-4.27062187,35.47615585,0,4/21/2018
-3.24999421,37.5809503,0,10/7/2018
-8.42619281,33.44539334,2,7/19/2018
-2.4380498,32.14169344,0,5/21/2018
-7.47733382,39.02531107,0,6/21/2018
-5.11352127,38.70362303,0,10/23/2018
-4.53717049,35.80843853,0,7/8/2018
-3.78304532,37.68101702,0,3/2/2018
-8.29425652,31.55005804,2,9/13/2018
-1.25182654,31.42618596,2,5/21/2018
-4.88283669,29.68066628,0,3/10/2018
-3.29725682,37.48637183,2,1/17/2018
-3.29991501,37.52799121,2,11/13/2018
-3.14687286,34.33758703,2,8/3/2018
-10.03618671,39.44332781,0,2/7/2018
-2.46422032,31.77895223,0,2/9/2018
-6.6852803,39.13603616,0,3/31/2018
-9.34594887,34.18544377,0,2/12/2018
-10.62878902,35.48178632,0,8/12/2018
-7.74621128,35.86448753,0,7/23/2018
-3.81223145,37.61028695,0,4/29/2018
-8.62539799,35.20566532,0,1/3/2018
-5.79626347,32.88212622,0,5/25/2018
-1.12198399,34.04220222,2,5/22/2018
-9.45782098,34.00349791,0,4/28/2018
-2e-08,0.0,0,5/9/2018
-2.53530178,30.57137878,0,2/17/2018
-9.08977446,34.76771101,0,3/22/2018
-3.54246104,37.512632700000005,0,1/11/2018
-3.25334355,37.49372025,2,10/13/2018
-7.33249122,39.097249700000006,0,9/15/2018
-8.67348892,36.40445422,0,2/21/2018
-10.51620275,34.61425389,0,6/2/2018
-11.30755506,36.19342106,0,7/18/2018
-5.6163702,30.48396889,1,9/2/2018
-3.40199738,36.52788813,0,5/28/2018
-3.84856285,35.22406693,0,3/12/2018
-4.12707902,35.09972631,0,6/7/2018
-10.96571112,38.87692779,2,2/3/2018
-4.29289629,32.97478961,0,4/13/2018
-7.59155407,36.99785396,0,3/26/2018
-8.78094458,36.35965746,0,8/18/2018
-3.18093024,36.82266275,0,11/4/2018
-5.05565842,39.05502082,0,8/5/2018
-7.29024669,36.01417354,0,8/4/2018
-2.81423432,30.45466937,2,8/16/2018
-2e-08,0.0,0,4/20/2018
-7.56560582,31.37896797,2,8/22/2018
-5.81173472,35.79752145,0,2/16/2018
-11.09121638,34.66685635,0,2/23/2018
-1.77016599,31.60305482,0,9/19/2018
-9.66421358,39.40216528,0,4/19/2018
-8.16840947,34.99770393,0,8/16/2018
-4.90083117,38.57391731,0,7/16/2018
-9.31873846,34.66369573,0,6/18/2018
-4.67223442,29.764977500000004,0,3/30/2018
-7.14183092,38.83424318,2,6/1/2018
-8.98814978,32.78179076,0,10/26/2018
-6.13091602,37.6245637,0,11/22/2018
-6.27912483,36.32783871,2,3/28/2018
-4.71428961,38.10835711,0,7/11/2018
-3.44731155,37.52156393,0,3/2/2018
-9.14583278,34.92292282,0,10/19/2018
-3.16873479,30.86461018,0,5/30/2018
-2.47866158,33.15662457,2,8/12/2018
-3.23483118,37.61165523,0,11/10/2018
-2.80045839,33.15450332,0,9/18/2018
-9.532079800000002,33.84789181,0,12/2/2018
-4.97676426,30.29940406,2,11/24/2018
-2.85764234,33.48193373,0,3/7/2018
-2.78513942,31.53679211,0,1/1/2018
-2.41536377,31.73254996,0,12/15/2018
-8.25966148,35.93034589,0,1/12/2018
-4.31201781,30.3192299,0,4/2/2018
-3.18220007,33.30292914,0,9/8/2018
-8.96603222,34.91687863,0,10/18/2018
-4.24628312,35.63107272,0,7/26/2018
-4.0175904000000005,34.83386179,0,8/20/2018
-3.09955825,34.05614328,0,11/22/2018
-4.847675499999999,36.04960648,1,2/11/2018
-2e-08,0.0,0,1/12/2018
-11.17485029,37.25971343,0,11/26/2018
-1.67668655,31.56747238,0,10/18/2018
-9.87884452,35.08551612,0,9/4/2018
-4.85736774,32.95059257,0,12/30/2018
-2.80907675,31.68666434,0,5/13/2018
-10.20476973,38.59002927,2,10/2/2018
-5.18084456,38.67316377,0,9/5/2018
-3.78452177,37.61762232,0,3/24/2018
-2.54592077,32.96359356,0,8/10/2018
-8.82961228,35.03883464,0,6/23/2018
-3.38106654,32.16891271,0,12/29/2018
-3.28521981,37.63423744,0,8/28/2018
-4.31547568,30.062406699999997,2,4/14/2018
-10.3292929,38.99433225,2,2/8/2018
-3.08537978,33.30755142,0,1/18/2018
-6.22397625,36.34938644,0,12/30/2018
-10.38274596,38.75503078,0,2/22/2018
-4.76245942,29.67665482,2,10/27/2018
-7.98775851,38.76003406,0,11/9/2018
-5.80217979,38.66598524,2,3/29/2018
-5.71401369,36.9176034,2,7/4/2018
-8.88246787,33.33982183,0,11/9/2018
-1.82960898,31.59665847,2,2/12/2018
-4.69940189,29.68442893,0,11/5/2018
-4.82469564,38.81147239,0,3/3/2018
-10.89520831,38.99978027,1,5/20/2018
-4.83138564,33.02165386,0,7/28/2018
-1.21642255,31.81621197,0,11/24/2018
-3.34641652,32.0250299,0,12/21/2018
-9.54322773,34.81688229,0,2/25/2018
-6.80318799,37.84626234,2,8/4/2018
-2.42508021,31.75510651,0,7/10/2018
-8.84456005,32.71194283,0,11/13/2018
-8.151777099999999,35.30328974,0,2/3/2018
-3.35191841,37.46365287,0,9/28/2018
-1.54702151,30.87655918,0,5/6/2018
-10.69151918,35.45175714,0,4/1/2018
-3.84543677,33.31256142,2,10/31/2018
-9.3644773,34.22983179,0,10/17/2018
-4.86648858,32.97594506,0,3/5/2018
-3.32617876,37.60128712,2,5/24/2018
-6.31156494,38.38453306,0,7/31/2018
-4.88043725,34.71817687,0,11/15/2018
-9.27877605,34.59237041,0,8/5/2018
-3.47678927,36.80385679,2,2/27/2018
-5.10828981,38.85811956,0,11/10/2018
-9.94300157,37.90918211,2,7/22/2018
-6.12399125,38.40456611,0,6/9/2018
-4.52241132,29.79964503,2,1/30/2018
-3.57351204,33.79651467,2,9/8/2018
-2.90068809,32.74275693,0,3/7/2018
-10.57238528,39.13008717,2,12/7/2018
-2.7512896000000002,33.19276272,0,3/9/2018
-2e-08,0.0,0,1/4/2018
-3.14906599,37.64918748,2,2/19/2018
-7.46759702,38.66822285,0,3/28/2018
-5.4613190000000005,38.18045246,0,1/8/2018
-6.44317203,38.89884883,0,6/2/2018
-5.35169253,38.23424145,0,5/25/2018
-3.25852673,37.22649694,0,1/18/2018
-8.93730289,33.53870498,0,5/8/2018
-2.9850898,35.80243408,0,12/7/2018
-9.64886054,34.80504620000001,0,10/23/2018
-7.62924328,39.0595482,2,12/2/2018
-7.94427391,31.62829033,0,4/4/2018
-6.6907959,36.08978232,2,5/10/2018
-3.28636134,37.62234392,2,12/11/2018
-10.46362501,36.12786183,2,4/25/2018
-9.86733493,34.95403156,0,7/21/2018
-4.82717015,38.81121679,0,12/12/2018
-8.27910345,31.44531171,2,3/15/2018
-10.61796369,39.32318452,2,4/3/2018
-4.7798585,38.50200217,0,10/13/2018
-2e-08,0.0,0,12/30/2018
-4.91800442,32.9754289,2,8/4/2018
-8.69018463,32.62838842,0,8/22/2018
-4.39732604,32.51050551,0,6/9/2018
-4.47294971,30.16129587,0,3/30/2018
-8.48339295,32.08379067,0,3/13/2018
-2.45589926,30.81384286,0,10/1/2018
-9.61976273,33.90563008,0,7/20/2018
-6.91713764,37.42462233,0,5/9/2018
-9.73182959,34.55898235,0,12/9/2018
-3.30123692,37.53681449,2,7/7/2018
-3.45161795,32.0875088,0,8/19/2018
-3.25889187,36.61761258,0,8/25/2018
-3.36323276,36.89741052,0,8/8/2018
-11.16401287,38.52700679,0,7/11/2018
-3.31750771,36.69744644,0,10/14/2018
-5.74697134,30.56138561,2,6/26/2018
-2e-08,0.0,2,1/20/2018
-4.87698536,38.59351501,0,7/20/2018
-10.53145132,36.00937843,0,10/22/2018
-2.56849749,32.6908744,0,1/19/2018
-2.07007443,32.99446518,2,6/24/2018
-3.29077828,37.60274724,2,7/14/2018
-3.66336113,33.21999498,0,7/18/2018
-11.13519696,35.15284153,0,7/9/2018
-2e-08,0.0,1,12/25/2018
-2.56191429,33.0667994,2,10/17/2018
-4.10531946,35.57975217,0,3/26/2018
-3.23259007,33.52877101,0,9/1/2018
-2.41392966,30.778882399999997,1,2/27/2018
-4.64477741,29.75057892,1,3/2/2018
-4.03795133,35.41908864,0,6/19/2018
-4.35495311,34.21215953,0,4/20/2018
-10.14574164,39.57785607,0,10/7/2018
-3.30759052,37.54288934,0,3/9/2018
-4.39786283,37.97821832,0,6/10/2018
-6.08734105,35.59909399,0,10/30/2018
-3.47524913,32.29349634,0,12/18/2018
-4.45874493,37.20002341,2,5/8/2018
-9.05905825,34.6576725,0,9/14/2018
-9.48559469,33.92240722,0,5/10/2018
-7.7480886,31.35419274,1,11/10/2018
-9.13686032,32.79325317,0,10/11/2018
-9.3743838,34.60696123,0,6/6/2018
-10.87721968,39.76165770000001,2,7/31/2018
-6.14039791,36.98204213,2,11/16/2018
-10.54570006,39.42490957,0,8/31/2018
-3.12773652,37.57944973,0,2/11/2018
-5.70678782,34.49721727,2,5/13/2018
-3.98096347,37.62982453,0,9/16/2018
-1.61934485,31.6157464,0,6/1/2018
-3.51025829,37.02978253,0,9/2/2018
-3.29775885,37.43917561,0,3/24/2018
-7.07858148,37.77488641,0,2/11/2018
-9.3685054,34.10475043,0,2/22/2018
-8.63907059,35.13794044,0,12/17/2018
-3.32453907,36.638973,2,5/17/2018
-9.06079526,34.89385388,0,11/16/2018
-3.14706269,37.12782992,0,7/5/2018
-3.24862615,37.18765377,0,2/12/2018
-2.95442908,34.04296148,1,2/26/2018
-6.24689582,30.97059976,0,11/26/2018
-2.09258685,33.27619067,2,5/9/2018
-10.76075964,39.86158641,2,12/27/2018
-8.57226349,34.7666422,0,10/28/2018
-5.11573159,38.81070176,0,6/18/2018
-4.79232989,34.80219142,0,5/7/2018
-5.22788756,38.41549591,0,3/9/2018
-5.83236764,34.96392825,2,11/5/2018
-4.85798456,29.638814899999996,0,12/24/2018
-3.4005912000000005,36.52652902,0,11/23/2018
-9.71658121,34.48290245,0,1/11/2018
-6.49294258,38.90878139,0,11/23/2018
-4.82902659,30.118019099999998,0,2/17/2018
-6.55684072,38.32033652,0,5/5/2018
-10.5360558,40.27913624,0,9/18/2018
-6.82656326,32.04284711,0,7/15/2018
-3.37865974,36.89542927,0,8/15/2018
-5.20913445,38.62607739,0,4/18/2018
-7.682280099999999,36.96885696,0,8/12/2018
-8.95180265,33.23190967,0,4/5/2018
-11.56432357,35.02640546,0,12/5/2018
-2.48708461,33.01559667,0,1/15/2018
-3.15153256,37.59124741,2,11/22/2018
-2.85043383,30.53731541,0,11/16/2018
-2.79466512,33.37569753,0,2/1/2018
-7.91176132,33.32259859,2,11/27/2018
-3.31924052,36.63243008,0,9/27/2018
-8.46935595,38.54289181,0,1/17/2018
-8.26442474,35.72440473,0,5/10/2018
-4.49677182,37.9085979,2,4/27/2018
-1.20693312,30.60093967,0,8/9/2018
-5.86149791,38.57420243,0,9/21/2018
-8.30145491,31.5198515,0,2/12/2018
-4.89842189,30.05433786,0,7/28/2018
-4.85687702,38.79882405,0,1/1/2018
-2e-08,0.0,1,10/22/2018
-2e-08,0.0,0,12/7/2018
-6.90658081,37.81529632,0,6/9/2018
-9.66657936,37.96018767,0,1/24/2018
-10.28329071,39.88983872,0,2/10/2018
-3.43773304,33.51799356,0,8/9/2018
-9.89395639,35.35122161,0,5/23/2018
-6.2678265,31.07612991,0,11/24/2018
-5.78405325,38.29105103,2,12/4/2018
-3.25512414,36.63195892,0,6/15/2018
-2.77271085,31.31763606,0,8/10/2018
-6.98165643,38.27266601,2,1/21/2018
-5.23615297,33.01702535,0,10/28/2018
-3.0631815,33.68305952,0,3/14/2018
-8.59109049,31.70184892,0,6/25/2018
-6.08478229,35.90916425,0,3/3/2018
-4.26904114,38.04647227,0,1/12/2018
-3.33390627,37.48402722,0,1/25/2018
-3.16659301,37.01197684,0,10/29/2018
-3.85059748,33.08248419,0,1/25/2018
-9.06812126,35.08391965,0,9/23/2018
-3.26454513,36.56641806,0,10/6/2018
-7.09943384,39.434248,0,7/1/2018
-3.61622935,33.35718936,0,11/12/2018
-4.01648793,33.3578108,0,12/15/2018
-8.56982577,35.06718242,0,10/27/2018
-3.40197564,36.94397351,0,6/24/2018
-9.104129499999999,34.50863446,0,12/23/2018
-4.75043321,29.73974144,0,9/14/2018
-2.68075027,32.69070686,0,7/13/2018
-2.51309608,30.51318212,0,1/1/2018
-4.57567606,30.08971121,0,5/13/2018
-1.90692939,34.05132095,2,5/9/2018
-3.27798902,37.50157315,0,2/4/2018
-9.09479516,34.63965484,0,10/27/2018
-8.79854976,32.92335349,0,8/10/2018
-4.69198422,29.71335558,1,12/10/2018
-1.50313819,30.88305945,0,4/19/2018
-7.58236984,37.00042911,0,12/26/2018
-9.12824982,34.84287563,0,6/13/2018
-9.30543827,34.51774326,0,6/30/2018
-3.26983579,37.58921265,0,5/12/2018
-3.99777178,35.77714667,0,11/27/2018
-10.8620958,39.4491966,2,1/6/2018
-7.03120771,39.28726878,0,4/16/2018
-11.16269928,37.48143052,0,2/23/2018
-10.5846707,35.43510625,0,5/23/2018
-7.91195659,31.62235651,0,12/21/2018
-4.2306105,35.51383181,0,12/23/2018
-10.83127264,38.72162138,0,8/31/2018
-6.28755861,36.33159542,2,3/19/2018
-4.89765399,29.74147879,0,10/30/2018
-3.81507359,32.56693522,0,4/1/2018
-10.81823192,39.19162062,2,11/11/2018
-6.79142172,32.01302326,0,10/23/2018
-3.32799419,36.92553842,0,12/6/2018
-2.70927157,30.59335173,0,8/17/2018
-3.25815015,37.60545878,0,10/25/2018
-3.2961362000000003,37.34291649,0,5/1/2018
-2.57217327,32.90317764,0,5/4/2018
-10.94802116,37.23697037,0,5/2/2018
-3.60975742,37.46260918,2,8/21/2018
-6.56928206,35.51352768,0,5/2/2018
-3.34484338,36.71776229,0,7/1/2018
-10.76566718,35.71320635,0,11/27/2018
-3.42162131,30.84457448,0,3/14/2018
-4.639403,38.24906028,0,1/20/2018
-3.1783636000000004,31.35387362,0,6/5/2018
-4.35751507,34.54590098,0,6/29/2018
-1.59719272,31.52075955,1,4/7/2018
-2e-08,0.0,2,4/26/2018
-4.4632759,35.34451134,0,12/27/2018
-3.24419929,36.64455578,0,10/15/2018
-1.6344889999999999,30.94226074,0,11/23/2018
-6.4934066,30.74698564,0,9/8/2018
-11.34740968,38.42684446,2,1/12/2018
-3.79083463,35.69318507,0,9/26/2018
-2.15181275,33.41179516,0,6/26/2018
-10.53980977,35.83766111,0,10/29/2018
-11.22775912,37.29176686,2,9/20/2018
-2.77758751,30.49167984,0,11/25/2018
-4.7490986,38.33726527,0,1/26/2018
-7.31188131,31.27693184,2,1/23/2018
-4.44467027,32.20952593,0,9/17/2018
-6.52781362,38.86325929,2,1/13/2018
-5.89453583,33.00859108,2,12/17/2018
-2.39493952,32.0621395,0,2/17/2018
-8.91488999,32.68580228,0,8/8/2018
-3.51656793,33.804408,0,1/27/2018
-10.66562905,38.65511528,2,9/24/2018
-9.61879822,34.4029902,0,11/16/2018
-8.57769912,33.34589323,0,8/13/2018
-8.93715028,33.15621801,0,10/20/2018
-1.73409742,31.11566327,0,10/10/2018
-6.75092197,39.04833589,0,4/19/2018
-2e-08,0.0,0,5/14/2018
-3.40096944,36.52712984,0,10/12/2018
-4.73959531,35.4733962,2,6/29/2018
-2.66484683,31.51604465,2,12/9/2018
-1.40150264,31.75250265,0,1/4/2018
-7.23727431,37.77467285,0,7/29/2018
-11.11791559,37.38531279,2,11/28/2018
-3.47541856,32.0844606,2,9/11/2018
-2e-08,0.0,0,10/30/2018
-4.39088246,37.88628697,0,9/7/2018
-9.45499399,34.29329558,0,9/12/2018
-3.17139227,37.65935713,2,6/26/2018
-7.51936199,39.15811555,0,5/18/2018
-3.34805258,37.607820000000004,0,3/11/2018
-6.30088338,37.44162296,0,3/8/2018
-2.63437416,30.45483915,0,11/4/2018
-10.74264895,39.77293635,2,3/29/2018
-10.56281007,35.83810154,0,8/8/2018
-3.64670935,37.62516648,2,3/25/2018
-3.35612428,32.28129226,0,8/24/2018
-3.45383038,37.3962997,0,10/29/2018
-5.34521181,35.78212345,2,3/26/2018
-6.50357995,38.935724799999996,0,9/18/2018
-2.42986524,30.59576791,0,1/22/2018
-7.44523239,37.57850478,0,3/10/2018
-9.18674363,34.74641678,0,4/26/2018
-6.56201341,38.894135600000006,0,10/19/2018
-3.32680298,37.45285793,0,10/19/2018
-9.47280596,34.7880106,0,4/1/2018
-6.78127247,37.14502642,0,6/8/2018
-10.18659403,38.62509269,2,12/29/2018
-2.69361239,33.50633488,2,10/27/2018
-3.35822414,37.63540965,2,8/25/2018
-9.27215583,35.14902481,0,1/24/2018
-3.51246285,37.5627179,2,9/21/2018
-3.30863281,37.44599518,0,11/14/2018
-6.33465666,30.83044524,0,8/18/2018
-1.68313397,31.01439376,0,8/2/2018
-4.75714251,32.95871049,0,5/18/2018
-6.13399626,36.84384052,0,9/25/2018
-3.76839075,33.6081602,2,4/7/2018
-7.14454423,38.83718501,0,9/8/2018
-8.08583783,31.67696498,0,2/14/2018
-1.44504086,31.79102674,0,1/10/2018
-2.05577817,35.61963772,2,6/21/2018
-3.03282581,37.60060633,0,5/22/2018
-8.88910185,33.372823600000004,0,6/28/2018
